CRUISE,STATION_NAME,HAUL_NAME,FOCI_GRID,DATE,TIME,LAT,LON,DEPTH_BOTTOM,DEPTH,PRESSURE,TEMPERATURE1,SALINITY1,CONDUCTIVITY1,SIGMA_T,INSTRUMENT,DIRECTORY,CONDUCTIVITY2,FLOUROMETER,OXYGEN1,OXYGEN2,PAR,PH,POTENTIAL_DENSITY,SALINITY2,TEMPERATURE2,TRANS,COMMENTS_SEACAT_CTD,GEAR_NAME,NET
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,24,25,5.7691,31.8957,31.421085,25.1278,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,23,24,5.7727,31.8928,31.421129,25.1252,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,22,23,5.7832,31.8868,31.424179,25.1192,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,21,22,5.794,31.8798,31.426641,25.1124,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,20,21,5.8252,31.863,31.437376,25.0954,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,19,20,5.8394,31.8559,31.44265,25.0881,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,18,19,5.889,31.8355,31.465675,25.0661,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,17,18,5.9701,31.8023,31.503786,25.0302,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,16,17,6.0841,31.7638,31.564659,24.986,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,15,16,6.1798,31.7383,31.621876,24.9543,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,14,15,6.2414,31.7269,31.663074,24.9378,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,13,14,6.3142,31.7192,31.71689,24.9228,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,12,13,6.3538,31.7132,31.744368,24.9131,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,11,12,6.3889,31.7085,31.769251,24.9051,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,10,11,6.4472,31.6995,31.809759,24.8907,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,9,10,6.4451,31.6997,31.807768,24.8911,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,8,9,6.4529,31.6982,31.812578,24.889,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,7,8,6.4548,31.6979,31.8134,24.8884,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,6,7,6.4549,31.6978,31.813036,24.8884,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,5,6,6.4547,31.6978,31.812456,24.8884,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,4,5,6.4546,31.698,31.81205,24.8886,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,3,4,6.4542,31.6979,31.811176,24.8885,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,2,3,6.4538,31.6981,31.810635,24.8887,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,1,2,6.4538,31.6981,31.810171,24.8887,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,41,1,NA,2015-05-19,13:04:00,55.0996666666667,-157.024,248,0,1,6.4541,30.8795,31.059052,24.244,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON041.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,103,104,5.2372,31.7399,30.871511,25.0655,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,102,103,5.2457,31.7389,30.877356,25.0638,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,101,102,5.2602,31.7377,30.887943,25.0612,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,100,101,5.268,31.7356,30.89212,25.0586,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,99,100,5.262,31.7313,30.882988,25.0559,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,98,99,5.258,31.73,30.878061,25.0553,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,97,98,5.251,31.7271,30.869207,25.0538,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,96,97,5.2467,31.7252,30.86356,25.0528,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,95,96,5.2415,31.7228,30.856691,25.0515,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,94,95,5.2366,31.721800000000002,30.851305,25.0512,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,93,94,5.236,31.721800000000002,30.850338,25.0513,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,92,93,5.238,31.7219,30.851665,25.0512,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,91,92,5.2467,31.722,30.858566,25.0503,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,90,91,5.2505,31.7224,30.86162,25.0501,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,89,90,5.2521,31.7224,30.862541,25.0499,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,88,89,5.2524,31.7217,30.86175,25.0494,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,87,88,5.2531,31.7214,30.861685,25.0491,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,86,87,5.2537,31.7216,30.861965,25.0492,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,85,86,5.2536,31.7213,30.861177,25.0489,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,84,85,5.2535,31.7211,30.8605,25.0488,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,83,84,5.2561,31.7212,30.862358,25.0486,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,82,83,5.2576,31.7217,30.863564,25.0488,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,81,82,5.26,31.7217,30.865135,25.0485,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,80,81,5.2598,31.7213,30.864157,25.0482,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,79,80,5.2595,31.7205,30.862793,25.0476,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,78,79,5.2602,31.7197,30.862207,25.0469,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,77,78,5.2611,31.7194,30.862343,25.0466,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,76,77,5.2614,31.7196,30.862364,25.0467,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,75,76,5.2642,31.7198,30.864445,25.0466,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,74,75,5.2708,31.7206,30.870228,25.0465,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,73,74,5.2722,31.721,30.871286,25.0466,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,72,73,5.2706,31.721,30.869524,25.0468,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,71,72,5.2723,31.7205,30.870041,25.0462,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,70,71,5.2756,31.7201,30.872032,25.0455,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,69,70,5.2789,31.7197,30.874018,25.0449,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,68,69,5.2785,31.7198,30.873358,25.045,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,67,68,5.2757,31.7201,30.870857,25.0455,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,66,67,5.2827,31.7203,30.876402,25.0449,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,65,66,5.3002,31.7199,30.890224,25.0426,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,64,65,5.3059,31.7197,30.894398,25.0419,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,63,64,5.3071,31.7191,30.894436,25.0412,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,62,63,5.3093,31.7187,30.895531,25.0407,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,61,62,5.31,31.7185,30.895428,25.0404,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,60,61,5.312,31.718,30.896292,25.0398,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,59,60,5.3155,31.7171,30.898006,25.0387,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,58,59,5.315,31.7173,30.897284,25.0389,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,57,58,5.3215,31.7163,30.90136,25.0374,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,56,57,5.3239,31.7159,30.902628,25.0369,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,55,56,5.3276,31.7159,30.905293,25.0364,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,54,55,5.3328,31.7156,30.908928,25.0356,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,53,54,5.3543,31.717,30.927649,25.034300000000002,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,52,53,5.4232,31.7154,30.983305,25.0253,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,51,52,5.4531,31.7142,31.006781,25.0209,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,50,51,5.4623,31.7142,31.014019,25.0198,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,49,50,5.4767,31.7143,31.02574,25.0183,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,48,49,5.493,31.7128,31.037563,25.0152,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,47,48,5.502,31.7096,31.041803,25.0117,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,46,47,5.5095,31.7081,31.046396,25.0097,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,45,46,5.5246,31.7087,31.059038,25.0084,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
DY15-05,50,1,NA,2015-05-20,04:42:00,56.0305,-157.966,131,44,45,5.5201,31.7082,31.054401,25.0085,fastcat,/Users/ncf/Documents/Programming/R/Nissa's R Packages/FastrCAT/FastrCAT/inst/extdata//BON050.up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAT,0
